ID;Kultur;Feldstücknutzungsart;Düngeobergrenze EL niedrig;Düngeobergrenze EL niedrig A5;EL niedrig Bereich;EL niedrig t / m3 ab;Entzugsfaktor EL niedrig;Düngeobergrenze EL mittel;Düngeobergenze EL mittel A5;EL mittel Bereich ;EL mittel t / m3 je ab;Entzugsfaktor EL mittel;Düngeobergrenze EL hoch 1;Düngeobergrenze EL hoch 1 A5;EL hoch 1 Bereich;EL hoch 1 t / m3 ab;Entzugsfaktor EL hoch 1;Düngeobergrenze EL hoch 2;Düngeobergenze EL hoch 2 A5;EL hoch 2 Bereich;EL hoch 2 t / m3 ab;Entzugsfaktor EL hoch 2;Düngeobergrenze EL hoch 3;Düngeobergenze EL hoch 3 A5;EL hoch 3 t / m3 Bereich;EL hoch 3 t / m3 ab;EL hoch 3 t / m3 bis;Entzugsfaktor EL hoch3;Entzugswert höher EL hoch 3 für Körnermais / CCM;N-Nachlieferung;N-Nachlieferung im Folgejahr;Mindestvorrat;Mindestvorrat im Folgejahr;Gemüsekultur;Phosphor A niedrig;Phosphor A mittel;Phosphor A hoch;Phosphor B niedrig;Phosphor B mittel;Phosphor B hoch;Phosphor C niedrig;Phosphor C mittel;Phosphor C hoch;Phosphor D niedrig;Phosphor D mittel;Phosphor D hoch;Phosphor E;Kalium A niedrig;Kalium A mittel;Kalium A hoch;Kalium B niedrig;Kalium B mittel;Kalium B hoch;Kalium C niedrig;Kalium C mittel;Kalium C hoch;Kalium D niedrig;Kalium D mittel;Kalium D hoch;Kalium E;WRRL Steiermark EL niedrig;WRRL Steiermark EL mittel -10%;WRRL Steiermark EL mittel;WRRL Steiermark EL hoch 1;WRRL Steiermark EL hoch 2;WRRL Steiermark EL hoch 3;"Saldierungsart 1=t/ha; 2=m3/ha;3=kg N/ha;4=Weichweizen; 5=Braugerste;6=Mais;7=EL Auswahl;8=keine Eingabe";Ertragserfassungsart
1.1.10;Winterweichweizen < 14 % RP;A;105;95;< 5,0 t;0;;145;130;5,0 - 6,0 t;5;;170;150;6,0 - 7,5 t;6;;180;160;7,5 - 9,0 t;7,5;;195;175;> 9,0 t;9;;;;0;0;;;;85;85;85;70;70;70;50;55;65;28;28;28;0;120;120;120;70;70;70;70;80;90;40;40;40;0;96;108;120;144;156;168;4;t
1.1.20;Winterweichweizen ? 14 % RP;A;105;95;< 4,0 t;0;;145;130;4,0 - 5,5 t;4;;170;150;5,5 - 6,75 t;5,5;;180;160;6,75 - 8,0 t;6,75;;195;175;> 8,0 t;8;;;;0;0;;;;85;85;85;70;70;70;50;55;65;28;28;28;0;120;120;120;70;70;70;70;80;90;40;40;40;0;96;108;120;144;156;168;4;t
1.1.30;Winterhartweizen (Durum);A;105;95;< 4,0 t;0;23;145;130;4,0 - 5,25 t;4;23;170;150;5,25 - 6,5 t;5,25;23;180;160;6,5 - 7,75 t;6,5;23;195;175;> 7,75 t;7,75;;23;;0;0;;;;85;85;85;70;70;70;50;55;65;28;28;28;0;120;120;120;100;100;100;70;80;90;40;40;40;0;96;108;120;144;156;168;1;t
1.1.40;Winterdinkel (Spelzenanteil ca.30 %);A;80;70;< 3,5 t;0;24;110;95;3,5 - 5,5 t;3,5;24;130;110;5,5 - 6,5 t;5,5;24;140;120;6,5 - 7,5 t;6,5;24;150;130;> 7,5 t;7,5;;24;;0;0;;;;85;85;85;70;70;70;50;55;65;28;28;28;0;120;120;120;100;100;100;70;80;90;40;40;40;0;72;81;90;108;117;126;1;t
1.1.50;Sommerhartweizen (Durum);A;105;95;< 4,0 t;0;23;145;130;4,0 - 5,25 t;4;23;170;150;5,25 - 6,5 t;5,25;23;180;160;6,5 - 7,75 t;6,5;23;195;175;> 7,75 t;7,75;;23;;0;0;;;;85;85;85;70;70;70;50;55;65;28;28;28;0;120;120;120;100;100;100;70;80;90;40;40;40;0;96;108;120;144;156;168;1;t
1.1.60;Sommerdinkel (Spelzenanteil ca. 30 %);A;80;70;< 3,5 t;0;24;110;95;3,5 - 5,5 t;3,5;24;130;110;5,5 - 6,5 t;5,5;24;140;120;6,5 - 7,5 t;6,5;24;150;130;> 7,5 t;7,5;;24;;0;0;;;;85;85;85;70;70;70;50;55;65;28;28;28;0;120;120;120;100;100;100;70;80;90;40;40;40;0;72;81;90;108;117;126;1;t
1.1.70;Sommerweichweizen < 14% RP;A;105;95;< 5,0 t;0;;145;130;5,0 - 6,0 t;5;;170;150;6,0 - 7,5 t;6;;180;160;7,5 - 9,0 t;7,5;;195;175;> 9,0 t;9;;;;0;0;;;;85;85;85;70;70;70;50;55;65;28;28;28;0;120;120;120;70;70;70;70;80;90;40;40;40;0;96;108;120;144;156;168;4;t
1.1.80;Sommerweichweizen ? 14% RP;A;105;95;< 4,0 t;0;;145;130;4,0 - 5,5 t;4;;170;150;5,5 - 6,75 t;5,5;;180;160;6,75 - 8,0 t;6,75;;195;175;> 8,0 t;8;;;;0;0;;;;85;85;85;70;70;70;50;55;65;28;28;28;0;120;120;120;70;70;70;70;80;90;40;40;40;0;96;108;120;144;156;168;4;t
1.1.90;Wintergerste;A;95;80;< 5,0 t;0;18;130;110;5,0 - 6,0 t;5;18;155;135;6,0 - 7,5 t;6;18;170;145;7,5 - 9,0 t;7,5;18;180;155;> 9,0 t;9;;18;;0;0;;;;85;85;85;70;70;70;50;55;65;28;28;28;0;120;120;120;100;100;100;70;80;90;40;40;40;0;88;99;110;132;143;154;1;t
1.1.100;Winterbraugerste;A;70;60;< 4,5 t;0;;100;85;4,5 - 5,5 t;4,5;;115;100;5,5 - 7,0 t;5,5;;125;105;7,0 - 8,5 t;7;;135;115;> 8,5 t;8,5;;;;0;0;;;;85;85;85;70;70;70;50;55;65;28;28;28;0;120;120;120;100;100;100;70;80;90;40;40;40;0;48;54;60;72;78;84;5;t
1.1.110;Sommerbraugerste;A;65;55;< 3,5 t;0;;80;70;3,5 - 5,0 t;3,5;;95;80;5,0 - 6,5 t;5;;105;90;6,5 - 8,0 t;6,5;;110;95;> 8,0 t;8;;;;0;0;;;;85;85;85;70;70;70;50;55;65;28;28;28;0;120;120;120;100;100;100;70;80;90;40;40;40;0;48;54;60;72;78;84;5;t
1.1.120;Sommerfuttergerste;A;80;70;< 4,0 t;0;18;110;95;4,0 - 5,5 t;4;18;130;110;5,5 - 7,0 t;5,5;18;140;120;7,0 - 8,5 t;7;18;150;130;> 8,5 t;8,5;;18;;0;0;;;;85;85;85;70;70;70;50;55;65;28;28;28;0;120;120;120;100;100;100;70;80;90;40;40;40;0;72;81;90;108;117;126;1;t
1.1.130;Triticale GPS frisch (m3);A;90;80;< 60,0 m3;0;;120;105;60,0 - 80,0 m3;60;;145;125;80,0 - 100,0 m3;80;;155;135;100,0 - 120,0 m3;;;165;140;> 120,0 m3;;;;;0;0;;;;85;85;85;70;70;70;50;55;65;28;28;28;0;120;120;120;100;100;100;70;80;90;40;40;40;0;80;90;100;120;130;140;3;t
1.1.140;Wintertriticale;A;90;80;< 5,0 t;0;18;120;105;5,0 - 6,0 t;5;18;145;125;6,0 - 7,5 t;6;18;155;135;7,5 - 9,0 t;7,5;18;165;140;> 9,0 t;9;;18;;0;0;;;;85;85;85;70;70;70;50;55;65;28;28;28;0;120;120;120;100;100;100;70;80;90;40;40;40;0;80;90;100;120;130;140;1;m3
1.1.150;Sommertriticale;A;90;80;< 5,0 t;0;18;120;105;5,0 - 6,0 t;5;18;145;125;6,0 - 7,5 t;6;18;155;135;7,5 - 9,0 t;7,5;18;165;140;> 9,0 t;9;;18;;0;0;;;;85;85;85;70;70;70;50;55;65;28;28;28;0;120;120;120;100;100;100;70;80;90;40;40;40;0;80;90;100;120;130;140;1;t
1.1.160;Winterroggen;A;80;70;< 4,0 t;0;16;110;95;4,0 - 5,5 t;4;16;130;110;5,5 - 7,0 t;5,5;16;140;120;7,0 - 8,5 t;7;16;150;130;> 8,5 t;8,5;;16;;0;0;;;;85;85;85;70;70;70;50;55;65;28;28;28;0;120;120;120;100;100;100;70;80;90;40;40;40;0;72;81;90;108;117;126;1;t
1.1.170;Sommerroggen;A;80;70;<4,0 t;0;16;110;95;4,0 - 5,5 t;4;16;130;110;5,5 - 7,0 t;5,5;16;140;120;7,0 - 8,5 t;7;16;150;130;> 8,5 t;8,5;;16;;0;0;;;;85;85;85;70;70;70;50;55;65;28;28;28;0;120;120;120;100;100;100;70;80;90;40;40;40;0;72;81;90;108;117;126;1;t
1.1.180;Grünschnittroggen;A;80;70;< 3,5 t;0;;110;95;3,5 - 5,5 t;3,5;;130;110;5,5 - 7,0 t;5,5;;140;120;7,0 - 8,5 t;7;;150;130;> 8,5 t;8,5;;;;0;0;;;;85;85;85;70;70;70;50;55;65;28;28;28;0;120;120;120;100;100;100;70;80;90;40;40;40;0;;;;;;;7;EL Auswahl
1.1.190;Winterhafer ;A;70;60;< 3,5 t;0;16;100;85;3,5 - 5,0 t;3,5;16;115;100;5,0 - 6,5 t;5;16;125;105;6,5 - 8,0 t;6,5;16;135;115;> 8,0 t;8;;16;;0;0;;;;85;85;85;70;70;70;50;55;65;28;28;28;0;120;120;120;100;100;100;70;80;90;40;40;40;0;64;72;80;96;104;112;1;t
1.1.200;Sommerhafer ;A;70;60;< 3,5 t;0;16;100;85;3,5 - 5,0 t;3,5;16;115;100;5,0 - 6,5 t;5;16;125;105;6,5 - 8,0 t;6,5;16;135;115;> 8,0 t;8;;16;;0;0;;;;85;85;85;70;70;70;50;55;65;28;28;28;0;120;120;120;100;100;100;70;80;90;40;40;40;0;64;72;80;96;104;112;1;t
1.1.210;Körnermais;A;110;100;< 8,5 t;0;13;155;140;8,5 - 10,5 t;8,5;12,5;180;160;10,5 - 12,0 t;10,5;12,5;195;175;12,0 - 13,5 t;12;12;210;190;> 13,5 t;13,5;15;11,5;11;0;0;;;;130;130;130;105;105;105;75;85;100;43;43;43;0;300;300;300;250;250;250;180;200;230;100;100;100;0;104;117;130;156;169;182;6;t
1.1.220;Mais-Ganzkorn frisch (m3);A;110;100;< 11,0 m3;0;9,625;155;140;11,0 - 13,7 m3;11;9,625;180;160;13,8 - 15,6 m3;13,8;9,625;195;175;15,7 - 17,6 m3;15,6;9,625;210;190;> 17,6 m3;17,6;;9,625;;0;0;;;;130;130;130;105;105;105;75;85;100;43;43;43;0;300;300;300;250;250;250;180;200;230;100;100;100;0;;;;;;;2;m3
1.1.230;Mais-Ganzkornsilage gelagert (m3);A;110;100;< 10,3 m3;0;10,375;155;140;10,3 - 12,7 m3;10,3;10,375;180;160;12,8 - 14,6 m3;12,8;10,375;195;175;14,7 - 16,4 m3;14,6;10,375;210;190;> 16,4 m3;16,4;;10,375;;0;0;;;;130;130;130;105;105;105;75;85;100;43;43;43;0;300;300;300;250;250;250;180;200;230;100;100;100;0;;;;;;;2;m3
1.1.240;Maiskornschrot frisch (m3);A;110;100;< 9,2 m3;0;11,5;155;140;9,2 - 11,4 m3;9,2;11,5;180;160;11,5 - 13,0 m3;11,5;11,5;195;175;13,1 - 14,6 m3;13;11,5;210;190;> 14,6 m3;14,6;;11,5;;0;0;;;;130;130;130;105;105;105;75;85;100;43;43;43;0;300;300;300;250;250;250;180;200;230;100;100;100;0;;;;;;;2;m3
1.1.250;Maiskornschrot gelagert (m3);A;110;100;< 8,7 m3;0;12,25;155;140;8,7 - 10,8 m3;8,7;12,25;180;160;10,9 - 12,3 m3;10,9;12,25;195;175;12,4 - 13,9 m3;12,4;12,25;210;190;> 13,9 m3;13,9;;12,25;;0;0;;;;130;130;130;105;105;105;75;85;100;43;43;43;0;300;300;300;250;250;250;180;200;230;100;100;100;0;;;;;;;2;m3
1.1.260;Mais Corn-Cob-Mix (CCM);A;110;100;< 8,5 t;0;13;155;140;8,5 - 10,5 t;8,5;12,5;180;160;10,5 - 12,0 t;10,5;12,5;195;175;12,0 - 13,5 t;12;12;210;190;> 13,5 t;13,5;15;11,5;11;0;0;;;;130;130;130;105;105;105;75;85;100;43;43;43;0;300;300;300;250;250;250;180;200;230;100;100;100;0;104;117;130;156;169;182;6;t
1.1.270;Mais-Käferbohne;A;110;95;;0;;110;95;;;;110;95;-;;;110;95;-;;;110;95;-;;;;;0;0;;;;115;115;115;95;95;95;75;85;100;43;43;43;0;300;300;300;250;250;250;180;200;230;100;100;100;0;;;;;;;7;t
1.1.280;Silomais frisch (m3);A;130;110;< 110,0 m3;0;1,44;175;160;110,0 - 140,0 m3;110;1,44;210;190;140,0 - 160,0 m3;140;1,44;225;205;160,0 - 180,0 m3;160;1,44;240;215;> 180,0 m3;180;;1,44;;0;0;;;;135;135;135;115;115;115;80;90;105;45;45;45;0;340;340;340;280;280;280;205;225;260;113;113;113;0;120;135;150;180;195;210;2;m3
1.1.290;Silomais-Silage gelagert (m3);A;130;110;< 55,0 m3;0;2,88;175;160;55,0 - 70,0 m3;55;2,88;210;190;70,0 - 80,0 m3;70;2,88;225;205;80,0 - 90,0 m3;80;2,88;240;215;> 90,0 m3;90;;2,88;;0;0;;;;135;135;135;115;115;115;80;90;105;45;45;45;0;340;340;340;280;280;280;205;225;260;113;113;113;0;120;135;150;180;195;210;2;m3
1.1.300;Grünmais;A;130;115;< 40,0 t;0;;175;160;40,0 - 50,0 t;40;;210;190;50,0 - 57,5 t;50;;225;205;57,5 - 65,0 t;57,5;;240;215;> 65,0 t;65;;;;0;0;;;;130;130;130;105;105;105;75;85;100;43;43;43;0;340;340;340;280;280;280;205;225;260;113;113;113;0;;;;;;;7;t
1.1.310;Saatmais (gereinigte Ware);A;120;110;< 3,0 t;0;;140;125;3,0 - 5,0 t;3;;165;150;> 5,0 t;5;;165;150;> 5,0 t;5;;165;150;> 5,0 t;5;;;;0;0;;;;130;130;130;105;105;105;75;85;100;43;43;43;0;300;300;300;250;250;250;180;200;230;100;100;100;0;;;;;;;3;t
1.1.320;Körnerhirse/-sorghum;A;110;95;< 6,5 t;0;;155;130;6,5 - 8,0 t;6,5;;180;155;8,0 - 9,5 t;8;;195;165;9,5 - 10,5;9,5;;210;180;> 10,5 t;10,5;;;;0;0;;;;130;130;130;105;105;105;75;85;100;43;43;43;0;315;315;315;265;265;265;190;210;240;105;105;105;0;104;117;130;156;169;182;3;t
1.1.330;Rispenhirse;A;60;50;< 2,0 t;0;;80;70; 2 - 4 t;2;;100;85;> 4,0 t;4;;;;;;;;;;;;;;0;0;;;;60;60;60;50;50;50;30;40;50;20;20;20;0;120;120;120;100;100;100;60;80;100;40;40;40;0;;;;;;;3;t
1.1.340;Silohirse/Sudangras frisch (m3);A;130;110;< 180,0 m3;0;;175;150;180,0 - 225,0 m3;180;;210;180;225,0 - 255,0 m3;225;;225;190;255,0 - 285,0 m3;255;;240;205;> 285,0 m3;285;;;;0;0;;;;145;145;145;120;120;120;85;95;110;48;48;48;0;565;565;565;470;470;470;340;375;430;188;188;188;0;120;135;150;180;195;210;3;m3
1.1.350;Winterraps;A;110;100;< 3,0 t;0;33;155;140;3,0 - 3,5 t;3;33;180;160;3,5 - 4,25 t;3,5;33;195;175;4,25 - 5,0 t;4,25;33;210;190;> 5,0 t;5;;33;;0;0;;;;115;115;115;95;95;95;70;75;85;38;38;38;0;300;300;300;250;250;250;180;200;230;100;100;100;0;104;117;130;156;169;182;1;t
1.1.360;Sommerraps;A;110;100;< 3,0 t;0;33;155;140;3,0 - 3,5 t;3;33;180;160;3,5 - 4,25 t;3,5;33;195;175;4,25 - 5,0 t;4,25;33;210;190;> 5,0 t;5;;33;;0;0;;;;115;115;115;95;95;95;70;75;85;38;38;38;0;300;300;300;250;250;250;180;200;230;100;100;100;0;104;117;130;156;169;182;1;t
1.1.370;Sojabohne;A;60;50;< 2,0 t;0;;60;50;2,0 - 3,0 t;2;;60;50;> 3,0 t;3;;;;;;;;;;;;;;0;0;;;;100;100;100;80;80;80;60;65;75;33;33;33;0;135;135;135;115;115;115;80;90;105;45;45;45;0;24;27;30;36;39;42;3;t
1.1.380;Sommerackerbohnen;A;60;50;< 2,0 t;0;;60;50;2,0 - 3,5 t;2;;60;50;> 3,5 t;3,5;;;;;;;;;;;;;;20;20;;;;100;100;100;80;80;80;60;65;75;33;33;33;0;180;180;180;150;150;150;110;120;140;60;60;60;0;24;27;30;36;39;42;3;t
1.1.390;Winterackerbohnen;A;60;50;< 2,0 t;0;;60;50;2,0 - 3,5 t;2;;60;50;> 3,5 t;3,5;;;;;;;;;;;;;;20;20;;;;100;100;100;80;80;80;60;65;75;33;33;33;0;180;180;180;150;150;150;110;120;140;60;60;60;0;24;27;30;36;39;42;3;t
1.1.400;Sommerkörnererbsen;A;60;50;< 2,0 t;0;;60;50;2,0 - 3,0 t;;;60;50;> 3,0 t;;;;;;;;;;;;;;;20;20;;;;100;100;100;80;80;80;60;65;75;33;33;33;0;150;150;150;125;125;125;90;100;115;50;50;50;0;24;27;30;36;39;42;3;t
1.1.410;Winterkörnererbsen;A;60;50;< 2,0 t;0;;60;50;2,0 - 3,0 t;;;60;50;> 3,0 t;;;;;;;;60;50;;;;;;20;20;;;;100;100;100;80;80;80;60;65;75;33;33;33;0;150;150;150;125;125;125;90;100;115;50;50;50;0;24;27;30;36;39;42;3;t
1.1.420;Wintermenggetreide;A;80;70;< 4,0;0;;110;95;4,0 - 5,5 t;4;;130;110;5,5 - 7,0 t;5,5;;140;120;7,0 - 8,5;7;;150;130;> 8,5 t;8,5;;;;0;0;;;;85;85;85;70;70;70;50;55;65;28;28;28;0;120;120;120;100;100;100;70;80;90;40;40;40;0;;;;;;;7;t
1.1.430;Süßlupine;A;60;50;;0;;60;50;;;;60;50;;;;60;50;;;;60;50;;;;;;0;0;;;;100;100;100;80;80;80;60;65;75;33;33;33;0;150;150;150;125;125;125;90;100;115;50;50;50;0;;;;;;;3;t
1.1.440;Bitterlupine;A;60;50;< 2,0 t;0;;60;50;2,0 - 4,5 t;2;;60;50;4,5 - 5,0 t;4,5;;60;50;5,0 - 5,5 t;5;;60;50;> 5,5 t;5,5;;;;0;0;;;;100;100;100;80;80;80;60;65;75;33;33;33;0;150;150;150;125;125;125;90;100;115;50;50;50;0;;;;;;;3;t
1.1.450;Sommerlinsen;A;60;50;< 3,0 t;0;;60;50;3,0 - 5,0 t;3;;60;50;5,0 - 6,5 t;5;;60;50;6,5 - 8,0 t;6,5;;60;50;> 8,0 t;8;;;;0;0;;;;100;100;100;80;80;80;60;65;75;33;33;33;0;75;75;75;65;65;65;45;50;60;25;25;25;0;;;;;;;3;t
1.1.460;Winterlinsen;A;60;50;< 3,0 t;0;;60;50;3,0 - 5,0 t;3;;60;50;5,0 - 6,5 t;5;;60;50;6,5 - 8,0 t;6,5;;60;50;> 8,0 t;8;;;;0;0;;;;100;100;100;80;80;80;60;65;75;33;33;33;0;75;75;75;65;65;65;45;50;60;25;25;25;0;;;;;;;3;t
1.1.470;Kichererbse;A;60;50;< 4,0 t;0;;60;50;4,0 - 6,0 t;4;;60;50;6,0 - 6,5 t;6;;60;50;6,5 - 8,0 t;6,5;;60;50;> 8,0 t;8;;;;0;0;;;;85;85;85;70;70;70;50;55;65;28;28;28;0;150;150;150;125;125;125;90;100;115;50;50;50;0;;;;;;;3;t
1.1.480;Sonnenblume;A;50;40;< 2,0 t;0;26;65;55;2,0 - 3,0 t;2;26;80;70;3,0 - 4,0 t;3;26;85;75;4,0 - 5,0 t;4;26;90;80;> 5,0 t;5;;26;;0;0;;;;100;100;100;80;80;80;60;65;75;33;33;33;0;300;300;300;250;250;250;180;200;230;100;100;100;0;40;45;50;60;65;70;1;t
1.1.490;Futterrübe (Runkelrübe, Burgund Kohlrübe);A;110;95;< 60,0 t;0;1,4;155;130;60,0 - 100,0 t;60;1,4;180;155;> 100,0 t;100;1,4;0;0;> 100,0 t;100;1,4;0;0;> 100,0 t;100;;1,4;;0;0;;;;130;130;130;105;105;105;75;85;100;43;43;43;0;480;480;480;400;400;400;290;320;370;160;160;160;0;104;117;130;156;169;182;1;t
1.1.500;Zuckerrübe;A;110;95;< 55,0 t;0;1,8;155;130;55,0 - 75,0 t;55;1,8;180;155;75,0 - 85,0 t;75;1,8;195;165;85,0 - 95,0 t;85;1,8;210;180;> 95,0 t;95;;1,8;;0;0;;;;130;130;130;105;105;105;75;85;100;43;43;43;0;480;480;480;400;400;400;290;320;370;160;160;160;0;100;113;125;150;163;175;1;t
1.1.510;Saatgutvermehrung Zuckerrübe;A;170;145;< 3,0 t;0;;190;160;3,0 - 4,0 t;3;;210;180;4,0 - 4,5 t;4;;210;180;4,5 - 5,0 t;4,5;;210;180;> 5,0 t;5;;;;0;0;;;;165;165;165;140;140;140;100;110;125;55;55;55;0;480;480;480;400;400;400;290;320;370;160;160;160;0;;;;;;;3;t
1.1.520;Frühkartoffel;A;90;75; < 15,0 t;0;5;120;100;15,0 - 20,0 t;15;5;145;125;> 20,0 t;20;5;0;0;> 20,0 t;20;5;0;0;> 20,0 t;20;;5;;0;0;;;;90;90;90;75;75;75;55;60;70;30;30;30;0;270;270;270;225;225;225;160;180;205;90;90;90;0;80;100;100;130;130;130;1;t
1.1.530;Speiseindustrie-Kartoffel;A;120;105;< 33,0 t;0;3,5;165;140;33,0 - 45,0 t;33;3,5;195;165;45,0 - 55,0 t;45;3,5;210;180;55,0 - 65,0 t;55;3,5;225;190;> 65,0 t;65;;3,5;;0;0;;;;100;100;100;80;80;80;60;65;75;33;33;33;0;300;300;300;250;250;250;180;200;230;100;100;100;0;112;126;140;168;182;196;1;t
1.1.540;Speise-Kartoffel;A;120;105;< 33,0 t;0;3,5;165;140;33,0 - 45,0 t;33;3,5;195;165;45,0 - 55,0 t;45;3,5;210;180;55,0 - 65,0 t;55;3,5;225;190;> 65,0 t;65;;3,5;;0;0;;;;100;100;100;80;80;80;60;65;75;33;33;33;0;300;300;300;250;250;250;180;200;230;100;100;100;0;112;126;140;168;182;196;1;t
1.1.550;Futterkartoffel;A;90;75;< 15,0 t;0;5;120;100;15,0 - 20,0 t;15;5;145;125;> 20,0 t;20;5;0;0;> 20,0 t;20;5;0;0;> 20,0 t;20;;5;;0;0;;;;90;90;90;75;75;75;55;60;70;30;30;30;0;270;270;270;225;225;225;160;180;205;90;90;90;0;112;126;140;168;182;196;1;t
1.1.560;Stärkeindustrie-Kartoffel;A;120;105;< 33,0 t;0;3,5;165;140;33,0 - 45,0 t;33;3,5;195;165;45,0 - 55,0 t;45;3,5;210;180;55,0 - 65,0 t;55;3,5;225;190;> 65,0 t;65;;3,5;;0;0;;;;100;100;100;80;80;80;60;65;75;33;33;33;0;300;300;300;250;250;250;180;200;230;100;100;100;0;112;126;140;168;182;196;1;t
1.1.570;Saatkartoffel, Pflanzkartoffel;A;90;75;< 15,0 t;0;5;120;100;15,0 - 20,0 t;15;5;145;125;> 20,0 t;20;5;145;125;> 20,0 t;20;5;145;125;> 20,0 t;20;;5;;0;0;;;;90;90;90;75;75;75;55;60;70;30;30;30;0;270;270;270;225;225;225;160;180;205;90;90;90;0;80;100;100;130;130;130;1;t
1.1.580;Topinambur, Süßkartoffel;A;100;85;< 3,5 t;0;;100;85;3,5 - 6,0 t;3,5;;100;85;6,0 - 7,5 t;6;;100;85;7,5 - 9,0 t;7,5;;100;85;> 9,0 t;9;;;;0;0;;;;85;85;85;70;70;70;50;55;65;28;28;28;0;375;375;375;315;315;315;225;250;290;125;125;125;0;;;;;;;3;t
1.1.590;Erdbeere;A;100;85;< 10,0 t;0;;100;85;10,0 - 18,0 t;10;;120;100;> 18,0 t;;;;;;;;;;;18;;;;0;0;;;;70;70;90;55;55;70;35;35;45;20;20;25;0;260;260;340;195;195;255;130;130;170;65;65;85;0;;;;;;;3;t
1.1.600;Zwischenfrucht ungenutzt ohne Legum.;A;80;70;;0;;80;70;;;;80;70; -;;;0;0;-;0;;0;0;-;;;;;0;0;;;;40;40;40;30;30;30;25;25;30;13;13;13;0;120;120;120;100;100;100;70;80;90;40;40;40;0;;;;;;;8;keine Ertragserfassung
1.1.610;Zwischenfrucht ungenutzt (1 - 60% Legum.);A;40;30;;0;;40;30;;;;40;30; -;;;0;0;-;0;;0;0;-;;;;;0;0;;;;40;40;40;30;30;30;25;25;30;13;13;13;0;120;120;120;100;100;100;70;80;90;40;40;40;0;;;;;;;8;keine Ertragserfassung
1.1.620;Zwischenfrucht ungenutzt (> 60% Legum.);A;40;30;;0;;40;30;;;;40;30; -;;;0;0;-;0;;0;0;-;;;;;20;20;;;;40;40;40;30;30;30;25;25;30;13;13;13;0;120;120;120;100;100;100;70;80;90;40;40;40;0;;;;;;;8;keine Ertragserfassung
1.1.630;Futter-Zwischenfrucht ohne Legum.;A;80;70;;0;;80;70;;;;80;70; -;;;0;0;-;0;;0;0;-;;;;;0;0;;;;40;40;40;30;30;30;25;25;30;13;13;13;0;120;120;120;100;100;100;70;80;90;40;40;40;0;;;;;;;7;EL Auswahl
1.1.640;Futter-Zwischenfrucht (1 - 60% Legum.);A;40;30;;0;;40;30;;;;40;30; -;;;0;0;-;0;;0;0;-;;;;;0;0;;;;40;40;40;30;30;30;25;25;30;13;13;13;0;120;120;120;100;100;100;70;80;90;40;40;40;0;;;;;;;7;EL Auswahl
